tid,target_chembl_id,target_pref_name,target_type,assay_id,assay_chembl_id,assay_description,assay_type,assay_type_desc,assay_test_type,assay_category_chembl,bao_format,bao_label,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,variant_id,variant_mutation,variant_accession,variant_isoform,confidence_score,confidence_desc,relationship_type,relationship_desc,src_id,src_short_name,src_assay_id,doc_chembl_id,doc_year,doc_journal,pubmed_id,doi,doc_title,assay_parameters,n_assay_parameters,assay_classifications,n_assay_classifications,n_activities,n_activities_with_pchembl,n_distinct_compounds,standard_types,activity_comments,n_activity_comments,assay_category,classification_confidence,classification_reason,review_required,classification_method,llm_category,llm_confidence,llm_evidence,llm_reasoning,llm_evidence_verified,llm_error,final_category,final_confidence,final_method,final_review_required
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,639395,CHEMBL1167927,Activation of human glucokinase expressed in Escherichia coli BL21(DE3) coexpressing G6PDH by spectrometry,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL1165956,2010,Bioorg Med Chem,20472448,10.1016/j.bmc.2010.04.038,"Design, synthesis, and pharmacological evaluation of N-(4-mono and 4,5-disubstituted thiazol-2-yl)-2-aryl-3-(tetrahydro-2H-pyran-4-yl)propanamides as glucokinase activators.",,0,,0,29,24,29,EC50:29,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase expressed in Escherichia coli BL21(DE3…」；standard_type 与描述一致（EC50:29→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,639396,CHEMBL1167928,Activation of human glucokinase expressed in Escherichia coli BL21(DE3) coexpressing G6PDH by spectrometry relative to control,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL1165956,2010,Bioorg Med Chem,20472448,10.1016/j.bmc.2010.04.038,"Design, synthesis, and pharmacological evaluation of N-(4-mono and 4,5-disubstituted thiazol-2-yl)-2-aryl-3-(tetrahydro-2H-pyran-4-yl)propanamides as glucokinase activators.",,0,,0,27,0,27,FC:27,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase expressed in Escherichia coli BL21(DE3…」；standard_type 与描述一致（FC:27→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,664739,CHEMBL1260806,Activation of glucokinase assessed as concentration required to 50% increase in enzyme activity,B,Binding,,,BAO_0000357,single protein format,,,,,,,,,,,8,Homologous single protein target assigned,H,Homologous protein target assigned,1,LITERATURE,,CHEMBL1255563,2010,Bioorg Med Chem Lett,20805029,10.1016/j.bmcl.2010.08.029,"2,3-Disubstituted acrylamides as potent glucokinase activators.",,0,,0,31,0,31,Activity:31,,0,GCK 激活,high,描述命中激活类措辞：「Activation of glucokinase assessed as concentration required to 50% in…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,748047,CHEMBL1781588,Activation of His-tagged recombinant glucokinase expressed in Escherichia coli using [14C]-glucose substrate by spectrophotometrically,B,Binding,,,BAO_0000019,assay format,,,,,,,,,,,8,Homologous single protein target assigned,H,Homologous protein target assigned,1,LITERATURE,378118,CHEMBL1777741,2011,Bioorg Med Chem Lett,21515051,10.1016/j.bmcl.2011.03.093,"Design of a potent, soluble glucokinase activator with increased pharmacokinetic half-life.",,0,,0,23,21,23,EC50:23,,0,GCK 激活,high,描述命中激活类措辞：「Activation of His-tagged recombinant glucokinase expressed in Escheric…」；standard_type 与描述一致（EC50:23→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,750244,CHEMBL1788085,Activation of human recombinant glucokinase using 6.5 mM glucose by spectrophotometry,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,381261,CHEMBL1782019,2009,Bioorg Med Chem Lett,19435665,10.1016/j.bmcl.2009.04.107,Pyridones as glucokinase activators: identification of a unique metabolic liability of the 4-sulfonyl-2-pyridone heterocycle.,,0,,0,33,33,33,EC50:33,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 6.5 mM glucose by sp…」；standard_type 与描述一致（EC50:33→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,750245,CHEMBL1788086,Activation of human recombinant glucokinase using 6.5 mM glucose by spectrophotometry relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,381262,CHEMBL1782019,2009,Bioorg Med Chem Lett,19435665,10.1016/j.bmcl.2009.04.107,Pyridones as glucokinase activators: identification of a unique metabolic liability of the 4-sulfonyl-2-pyridone heterocycle.,,0,,0,33,0,33,Emax:33,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 6.5 mM glucose by sp…」；standard_type 与描述一致（Emax:33→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,767478,CHEMBL1825590,Activation of human recombinant glucokinase expressed in Escherichia coli coexpressing G6PDH at 10 uM using 5 mM glucose measured as ratio of enzyme activation in treated to untreated control by G6PDH coupled continuous spectrophotometric assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,398814,CHEMBL1821720,2011,Bioorg Med Chem Lett,21813277,10.1016/j.bmcl.2011.06.128,Discovery and hit-to-lead optimization of novel allosteric glucokinase activators.,,0,,0,70,0,70,Ratio:70,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,767479,CHEMBL1825591,Activation of human recombinant glucokinase expressed in Escherichia coli coexpressing G6PDH at 10 uM using 5 mM glucose measured as ratio of enzyme activation in compound treated to Ro-28-1675 by G6PDH coupled continuous spectrophotometric assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,398815,CHEMBL1821720,2011,Bioorg Med Chem Lett,21813277,10.1016/j.bmcl.2011.06.128,Discovery and hit-to-lead optimization of novel allosteric glucokinase activators.,,0,,0,70,0,70,Ratio:70,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,767480,CHEMBL1825592,Activation of human recombinant glucokinase expressed in Escherichia coli coexpressing G6PDH at 10 uM using 20 mM glucose measured as ratio of enzyme activation in treated to untreated control by G6PDH coupled continuous spectrophotometric assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,398816,CHEMBL1821720,2011,Bioorg Med Chem Lett,21813277,10.1016/j.bmcl.2011.06.128,Discovery and hit-to-lead optimization of novel allosteric glucokinase activators.,,0,,0,70,0,70,Ratio:70,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,767481,CHEMBL1825593,Activation of human recombinant glucokinase expressed in Escherichia coli coexpressing G6PDH at 10 uM using 5 mM glucose measured as ratio of enzyme activation in compound treated to Ro-28-1675 by G6PDH coupled continuous spectrophotometric assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,398817,CHEMBL1821720,2011,Bioorg Med Chem Lett,21813277,10.1016/j.bmcl.2011.06.128,Discovery and hit-to-lead optimization of novel allosteric glucokinase activators.,,0,,0,70,0,70,Ratio:70,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,767482,CHEMBL1825594,Activation of human recombinant glucokinase expressed in Escherichia coli coexpressing G6PDH at 10 uM using 5 mM glucose by G6PDH coupled continuous spectrophotometric assay relative to Ro-28-1675,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,398831,CHEMBL1821720,2011,Bioorg Med Chem Lett,21813277,10.1016/j.bmcl.2011.06.128,Discovery and hit-to-lead optimization of novel allosteric glucokinase activators.,,0,,0,5,0,5,Activity:5,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,767483,CHEMBL1825595,Activation of human recombinant glucokinase expressed in Escherichia coli coexpressing G6PDH at 10 uM using 20 mM glucose by G6PDH coupled continuous spectrophotometric assay relative to Ro-28-1675,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,398832,CHEMBL1821720,2011,Bioorg Med Chem Lett,21813277,10.1016/j.bmcl.2011.06.128,Discovery and hit-to-lead optimization of novel allosteric glucokinase activators.,,0,,0,5,0,5,Activity:5,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,798687,CHEMBL1942767,Inhibition of human GCK in HL-60 cells lysate assessed as reduction of labeling of acyl-phosphate ATP probe at 100 nM,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,HL-60,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,427905,CHEMBL1938230,2012,Bioorg Med Chem Lett,22202172,10.1016/j.bmcl.2011.12.006,6-Position optimization of tricyclic 4-quinolone-based inhibitors of glycogen synthase kinase-3β: discovery of nitrile derivatives with picomolar potency.,,0,,0,4,0,4,Inhibition:4,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK in HL-60 cells lysate assessed as reduction of…」；检测到细胞/体内语境：「…bition of human GCK in HL-60 cells lysate assessed as reduction of labelin…」；standard_type 与描述一致（Inhibition:4→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,815664,CHEMBL2025594,Activation of human recombinant glucokinase expressed in Escherichia coli BL21(DE3) coexpressing G6PDH assessed as glucose 6-phosphate formation by spectrometric analysis,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,444941,CHEMBL2021866,2012,Bioorg Med Chem,22459213,10.1016/j.bmc.2012.03.008,"Design, synthesis, and pharmacological evaluation of benzamide derivatives as glucokinase activators.",,0,,0,29,28,29,EC50:29,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」；standard_type 与描述一致（EC50:29→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,815665,CHEMBL2025595,Activation of human recombinant glucokinase expressed in Escherichia coli BL21(DE3) coexpressing G6PDH assessed as glucose 6-phosphate formation by spectrometric analysis relative to control,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,444942,CHEMBL2021866,2012,Bioorg Med Chem,22459213,10.1016/j.bmc.2012.03.008,"Design, synthesis, and pharmacological evaluation of benzamide derivatives as glucokinase activators.",,0,,0,27,0,27,FC:27,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase expressed in Escherichia c…」；standard_type 与描述一致（FC:27→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,815666,CHEMBL2025596,Ratio of EC50 for GK50 to compound for activation of human recombinant glucokinase expressed in Escherichia coli BL21(DE3) coexpressing G6PDH assessed as glucose 6-phosphate formation by spectrometric analysis,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,444943,CHEMBL2021866,2012,Bioorg Med Chem,22459213,10.1016/j.bmc.2012.03.008,"Design, synthesis, and pharmacological evaluation of benzamide derivatives as glucokinase activators.",,0,,0,1,0,1,Ratio EC50:1,,0,GCK 激活,high,描述命中激活类措辞：「…EC50 for GK50 to compound for activation of human recombinant glucokinase expressed in Escherichia c…」；standard_type 与描述一致（Ratio EC50:1→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,858378,CHEMBL2168593,Activation of human recombinant glucokinase using 6.5 mM glucose by spectrophotometric analysis,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,445247,CHEMBL2163316,2012,J Med Chem,22196621,10.1021/jm2014887,Discovery of (S)-6-(3-cyclopentyl-2-(4-(trifluoromethyl)-1H-imidazol-1-yl)propanamido)nicotinic acid as a hepatoselective glucokinase activator clinical candidate for treating type 2 diabetes mellitus.,,0,,0,13,9,13,EC50:13,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 6.5 mM glucose by sp…」；standard_type 与描述一致（EC50:13→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,858746,CHEMBL2167261,Activation of human recombinant glucokinase,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,480328,CHEMBL2163188,2012,J Med Chem,22809456,10.1021/jm3008689,Discovery of piragliatin--first glucokinase activator studied in type 2 diabetic patients.,,0,,0,1,0,1,Activity:1,"[{""comment"": ""Dose-dependent effect"", ""n"": 1}]",1,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,858755,CHEMBL2167270,Activation of human recombinant glucokinase assessed as concentration required for 1.5 fold increase in enzymatic activity,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,480227,CHEMBL2163188,2012,J Med Chem,22809456,10.1021/jm3008689,Discovery of piragliatin--first glucokinase activator studied in type 2 diabetic patients.,,0,,0,32,0,32,Activity:32,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase assessed as concentration…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,858949,CHEMBL2168355,Activity at human recombinant glucokinase assessed as increase in Vmax at 1 uM,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,480854,CHEMBL2163188,2012,J Med Chem,22809456,10.1021/jm3008689,Discovery of piragliatin--first glucokinase activator studied in type 2 diabetic patients.,,0,,0,1,0,1,Activity:1,,0,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（Activity:1）,TRUE,rule,GCK 激活,high,increase in Vmax,Vmax最大反应速率的增加直接反映化合物增强酶活性，属于GCK激活。,TRUE,,GCK 激活,high,llm,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,858951,CHEMBL2168357,Activity at human recombinant glucokinase assessed as decrease in Km at 1 uM,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,480855,CHEMBL2163188,2012,J Med Chem,22809456,10.1021/jm3008689,Discovery of piragliatin--first glucokinase activator studied in type 2 diabetic patients.,,0,,0,1,0,1,Activity:1,,0,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（Activity:1）,TRUE,rule,无法判断,low,Activity at human recombinant glucokinase assessed as decrease in Km at 1 uM,描述仅提及降低 Km，未指明该变化对应激活还是抑制，方向不明确。,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,885336,CHEMBL2215199,Activation of human glucokinase,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,494945,CHEMBL2202962,2012,Bioorg Med Chem Lett,23149230,10.1016/j.bmcl.2012.10.090,The discovery of a novel series of glucokinase activators based on a pyrazolopyrimidine scaffold.,,0,,0,19,15,19,EC50:19,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase」；standard_type 与描述一致（EC50:19→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,885385,CHEMBL2215687,Ratio of recombinant human glucokinase Km at maximum activator concentration to recombinant human glucokinase Km in absence of activator,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,494985,CHEMBL2203262,2012,Bioorg Med Chem Lett,23089526,10.1016/j.bmcl.2012.09.082,The design and synthesis of indazole and pyrazolopyridine based glucokinase activators for the treatment of type 2 diabetes mellitus.,,0,,0,19,0,19,Ratio:19,,0,GCK 激活,high,描述命中激活类措辞：「…man glucokinase Km at maximum activator concentration to recombinant human glucokinase Km in absenc…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
